id_entertainer,slug,name,artist_billing,featured_flag,url,categories,sponsor_info,bio_web,description,keywords,performance_count,details
686,mental-health-awareness-at-dan-patch-park-renovators,Mental Health Awareness at Dan Patch Park: Renovators,,,,800,,,Performance on the Outdoor Stage. Part of Mental Health Awareness at Dan Patch Park.,,1,Performance on the Outdoor Stage. Part of Mental Health Awareness at Dan Patch Park.
687,mental-health-awareness-at-dan-patch-park-sewa-aifw-inc,Mental Health Awareness at Dan Patch Park: SEWA-AIFW Inc.,,,,800,,,Dance performance on the Outdoor Stage. Part of Mental Health Awareness at Dan Patch Park.,,1,Dance performance on the Outdoor Stage. Part of Mental Health Awareness at Dan Patch Park.
688,military-appreciation-day-at-dan-patch-park,Military Appreciation Day at Dan Patch Park,,,,900,,,"Stop by to visit nearly 40 educational booths displaying programs and services that serve military families. On the Dan Patch Park Stage, enjoy entertainment, presentations and special musical guests.",,1,"Stop by to visit nearly 40 educational booths displaying programs and services that serve military families. On the Dan Patch Park Stage, enjoy entertainment, presentations and special musical guests."
689,military-appreciation-day-mn-military-radio-show,Military Appreciation Day: MN Military Radio Show,,,,800,,,At 1 & 2:20 p.m. on stage. Part of Military Appreciation Day at Dan Patch Park.,,2,At 1 & 2:20 p.m. on stage. Part of Military Appreciation Day at Dan Patch Park.
690,military-appreciation-day-muisc-by-sailor-jerri,Military Appreciation Day: Music by Sailor Jerri,,,,800,,,Navy veteran and country artist Saily Jerri performs on stage. Part of Military Appreciation Day at Dan Patch Park.,,1,Navy veteran and country artist Saily Jerri performs on stage. Part of Military Appreciation Day at Dan Patch Park.
691,military-appreciation-day-music-by-johnny-holliday,Military Appreciation Day: Music by Johnny Holliday,,,,800,,,Air Force veteran and multi-instrumentalist Johnny Holliday performs on stage. Part of Military Appreciation Day at Dan Patch Park.,,1,Air Force veteran and multi-instrumentalist Johnny Holliday performs on stage. Part of Military Appreciation Day at Dan Patch Park.
692,military-appreciation-day-red-bull-rock-band,Military Appreciation Day: Red Bull Rock Band,,,,800,,,Musical performance on stage. Part of Military Appreciation Day at Dan Patch Park.,,1,Musical performance on stage. Part of Military Appreciation Day at Dan Patch Park.
702,mpr-day-at-dan-patch-park,MPR Day at Dan Patch Park,,,,900,,,"On the Dan Patch Park stage, MPR News, Classical MPR and 89.3 The Current team up for live broadcasts, live performances, local music and more throughout the day. Presented by Minnesota Public Radio.",,1,"On the Dan Patch Park stage, MPR News, Classical MPR and 89.3 The Current team up for live broadcasts, live performances, local music and more throughout the day. Presented by Minnesota Public Radio."
703,mpr-day-beer-choir-twin-cities,MPR Day: Beer Choir Twin Cities,,,,800,,,The Beer Choir invites you to sing along with some of its favorite beer hall songs. On the Outdoor Stage at Dan Patch Park. Presented by Minnesota Public Radio.,,1,The Beer Choir invites you to sing along with some of its favorite beer hall songs. On the Outdoor Stage at Dan Patch Park. Presented by Minnesota Public Radio.
705,mpr-day-radio-heartland,MPR Day: Radio Heartland presents Turn Turn Turn,,,,900,,,The Current's Radio Heartland presents a special performance from Turn Turn Turn with music from their debut album Can't Go Back. On the Outdoor Stage at Dan Patch Park. Presented by Minnesota Public Radio.,,1,The Current's Radio Heartland presents a special performance from Turn Turn Turn with music from their debut album Can't Go Back. On the Outdoor Stage at Dan Patch Park. Presented by Minnesota Public Radio.
708,mpr-day-your-classical-presents-bring-the-sing,MPR Day: Your Classical presents Bring the Sing with Cantus,,,,800,,,Beloved Twin Cities choral group Cantus performs. On the Outdoor Stage at Dan Patch Park. Presented by Minnesota Public Radio.,,1,Beloved Twin Cities choral group Cantus performs. On the Outdoor Stage at Dan Patch Park. Presented by Minnesota Public Radio.
709,seniors-day-ucare-at-dan-patch-park,Seniors Day: UCare at Dan Patch Park,,,,900,,,"UCare kicks off an all-day program on the Dan Patch Park Stage at 9 a.m. with live ’60s-’80s music from The Pearl Brothers which will continue throughout the afternoon. Stop by for fun fitness programs throughout the day. Free giveaways throughout the entire day, so stop by often!",,1,"UCare kicks off an all-day program on the Dan Patch Park Stage at 9 a.m. with live ’60s-’80s music from The Pearl Brothers which will continue throughout the afternoon. Stop by for fun fitness programs throughout the day. Free giveaways throughout the entire day, so stop by often!"
710,seniors-day-ucare-stretch-and-stroll,Seniors Day: UCare Stretch & Stroll,,,,900,,,Stop by Dan Patch Park for a light morning fitness program to kick off your day at the fair! Part of Seniors Day at Dan Patch Park.,,1,Stop by Dan Patch Park for a light morning fitness program to kick off your day at the fair! Part of Seniors Day at Dan Patch Park.
711,stem-day-at-the-fair,STEM Day at the Fair,,,,900,,,"SciMathMN brings together kids of all ages to celebrate and explore the wonders of STEM (Science, Technology, Engineering and Mathematics) through hands-on learning, interactive STEM experiences, and connections to nonprofit STEM education providers, student groups and local businesses. Visit Dan Patch Park for a celebration of STEM, including a performance stage and more than 30 exhibitors providing hands-on and interactive opportunities to explore, discover, create and be inspired. See how everyday objects, systems and buildings are driven by science, technology, engineering and mathematics. Visitors will be able to drive robots, try their hand at computer coding, explore electricity with simple circuits, make straw rockets, simulate ecological restoration, building model State Fair buildings and more. #mnstemday2021",,1,"SciMathMN brings together kids of all ages to celebrate and explore the wonders of STEM (Science, Technology, Engineering and Mathematics) through hands-on learning, interactive STEM experiences, and connections to nonprofit STEM education providers, student groups and local businesses. Visit Dan Patch Park for a celebration of STEM, including a performance stage and more than 30 exhibitors providing hands-on and interactive opportunities to explore, discover, create and be inspired. See how everyday objects, systems and buildings are driven by science, technology, engineering and mathematics. Visitors will be able to drive robots, try their hand at computer coding, explore electricity with simple circuits, make straw rockets, simulate ecological restoration, building model State Fair buildings and more. #mnstemday2021"
712,stem-day-at-the-fair-participants,STEM Day at the Fair Participants,,,,900,,,"Thanks to the following STEM Day participants: 3M Visiting Wizards; American Institute of Architects (AIA) Minnesota; American Public Works Association - Minnesota Chapter; The Bakken Museum; Bell Museum, University of Minnesota; Boston Scientific; Challenger Learning Center of Minnesota/Minnesota Vikings; Code Savvy; Concordia Science Academy; FIRST Robotics; Girl Scouts River Valleys; High Tech Kids; Market Science; Math Masters; Minnesota Academy of Science; Minnesota Department of Transportation (MNDOT); Minnesota IT Services (MNIT); Minnesota MATHCOUNTS; Minnesota State Centers of Excellence; Minnesota State High School Mathematics League; Minnesota STEM Partnership; MTS Systems Corporation; NASA's MN Space Grant Consortium; Newton America; Project Lead the Way (PLTW) Minnesota; Science from Scientists; Science Museum of Minnesota; SciMathMN; Seagate Technology; The United States Air Force Civil Air Patrol, Fort Snelling Cadet Squadron; Women in STEM (Emerson Automation Solution Branch)",,1,"Thanks to the following STEM Day participants: 3M Visiting Wizards; American Institute of Architects (AIA) Minnesota; American Public Works Association - Minnesota Chapter; The Bakken Museum; Bell Museum, University of Minnesota; Boston Scientific; Challenger Learning Center of Minnesota/Minnesota Vikings; Code Savvy; Concordia Science Academy; FIRST Robotics; Girl Scouts River Valleys; High Tech Kids; Market Science; Math Masters; Minnesota Academy of Science; Minnesota Department of Transportation (MNDOT); Minnesota IT Services (MNIT); Minnesota MATHCOUNTS; Minnesota State Centers of Excellence; Minnesota State High School Mathematics League; Minnesota STEM Partnership; MTS Systems Corporation; NASA's MN Space Grant Consortium; Newton America; Project Lead the Way (PLTW) Minnesota; Science from Scientists; Science Museum of Minnesota; SciMathMN; Seagate Technology; The United States Air Force Civil Air Patrol, Fort Snelling Cadet Squadron; Women in STEM (Emerson Automation Solution Branch)"
713,stem-day-concordia-science-academy-chemistry-and-beyond,STEM Day: Concordia Science Academy: Chemistry and Beyond,,,,900,,,Part of STEM Day at the Fair brought to you by an initiative of SciMathMN.,,2,Part of STEM Day at the Fair brought to you by an initiative of SciMathMN.
714,stem-day-the-bakken-museum-small-stuff-big-deal,"STEM Day: The Bakken Museum: Small Stuff, Big Deal",,,,900,,,Part of STEM Day at the Fair brought to you by an initiative of SciMathMN.,,2,Part of STEM Day at the Fair brought to you by an initiative of SciMathMN.
715,stem-day-university-of-minnesota-physics-force,STEM Day: University of Minnesota Physics Force,,,,900,,,Part of STEM Day at the Fair brought to you by an initiative of SciMathMN.,,2,Part of STEM Day at the Fair brought to you by an initiative of SciMathMN.
716,stem-day-university-of-minnesota-raptor-center,STEM Day: University of Minnesota Raptor Center,,,,900,,,Part of STEM Day at the Fair brought to you by an initiative of SciMathMN.,,2,Part of STEM Day at the Fair brought to you by an initiative of SciMathMN.
717,armenian-dance-ensemble-of-minnesota,Armenian Dance Ensemble of Minnesota,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,4,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
718,art-of-dance-studio-0829,Art of Dance Studio,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
719,art-of-dance-studio-0906,Art of Dance Studio,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,2,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
720,arts-afair-ballet-minnesota,Arts A'Fair: Ballet Minnesota,,,,800,,,Catch Ballet Minnesota in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.,,12,Catch Ballet Minnesota in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.
722,arts-afair-caam-chinese-dance-theater,Arts A'Fair: CAAM Chinese Dance Theater,,,,800,,,Catch CAAM Chinese Dance Theater in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.,,12,Catch CAAM Chinese Dance Theater in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.
723,arts-afair-collide-theatrical-dance-company,Arts A'Fair: COLLIDE Theatrical Dance Company,,,,800,,,Catch COLLIDE Theatrical Dance Company in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.,,12,Catch COLLIDE Theatrical Dance Company in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.
724,arts-afair-duniya-drum-and-dance,Arts A'Fair: Duniya Drum & Dance,,,,800,,,Catch Duniya Drum & Dance in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.,,12,Catch Duniya Drum & Dance in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.
725,arts-afair-little-coyote-puppet-theater-pinwheel-arts-and-movement-studio,Arts A'Fair: Little Coyote Puppet Theater + Pinwheel Arts and Movement Studio,,,,800,,,Catch Little Coyote Puppet Theater + Pinwheel Arts and Movement Studio in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.,,12,Catch Little Coyote Puppet Theater + Pinwheel Arts and Movement Studio in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.
726,arts-afair-mexica-yolotl,Arts A'Fair: Mexica Yolotl,,,,800,,,Catch Mexica Yolotl in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.,,12,Catch Mexica Yolotl in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.
727,arts-afair-mixed-precipitation-presents-the-pickup-truck-opera,Arts A'Fair: Mixed Precipitation presents The Pickup Truck Opera,,,,800,,,Catch Mixed Precipitation presents The Pickup Truck Opera in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.,,12,Catch Mixed Precipitation presents The Pickup Truck Opera in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.
728,arts-afair-sod-house-theater,Arts A'Fair: Sod House Theater,,,,800,,,Catch Sod House Theater in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.,,12,Catch Sod House Theater in these pop-up performances at the North End! Supported by the Minnesota State Fair Foundation.
729,arts-afair-street-sweeper-cirkus,Arts A'Fair: Street Sweeper Cirkus,,,,800,,,Catch Street Sweeper Cirkus in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.,,12,Catch Street Sweeper Cirkus in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.
731,arts-afair-twin-cities-trapeze,Arts A'Fair: Twin Cities Trapeze,,,,800,,,Catch Twin Cities Trapeze in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.,,12,Catch Twin Cities Trapeze in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.
732,arts-afair-yellow-apple-circus,Arts A'Fair: Yellow Apple Circus,,,,800,,,Catch Yellow Apple Circus in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.,,12,Catch Yellow Apple Circus in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.
733,briz-and-lady,Briz and Lady,,,,800,,,"Free live performance! Stop by Mancini's al Fresco, located on the north side of Carnes Avenue between Nelson and Underwood streets",,6,"Free live performance! Stop by Mancini's al Fresco, located on the north side of Carnes Avenue between Nelson and Underwood streets"
734,rockin-woody,Rockin' Woody,,,,800,,,"Free live performance! Stop by Mancini's al Fresco, located on the north side of Carnes Avenue between Nelson and Underwood streets",,10,"Free live performance! Stop by Mancini's al Fresco, located on the north side of Carnes Avenue between Nelson and Underwood streets"
735,dawnl,DawnL,,,,800,,,"Free live performance! Stop by Mancini's al Fresco, located on the north side of Carnes Avenue between Nelson and Underwood streets",,5,"Free live performance! Stop by Mancini's al Fresco, located on the north side of Carnes Avenue between Nelson and Underwood streets"
736,gary-larue,Gary LaRue,,,,800,,,"Free live performance! Stop by Mancini's al Fresco, located on the north side of Carnes Avenue between Nelson and Underwood streets",,8,"Free live performance! Stop by Mancini's al Fresco, located on the north side of Carnes Avenue between Nelson and Underwood streets"
737,arts-afair-zorongo-flamenco-dance-theatre,Arts A'Fair: Zorongo Flamenco Dance Theatre,,,,800,,,Catch Zorongo Flamenco Dance Theatre in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.,,12,Catch Zorongo Flamenco Dance Theatre in these pop-up performances at West End Market! Supported by the Minnesota State Fair Foundation.
738,clogjam,ClogJam,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
739,creture-crew,Cre.ture Crew,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,6,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
740,dance-and-entertainment-studio,Dance & Entertainment Studio,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,6,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
741,dj-entertainment-in-the-garden-0826,DJ Entertainment in The Garden,,,,800,The Garden is proudly sponsored by Treasure Island Resort & Casino.,,Catch DJ entertainment in The Garden nightly!,,7,Catch DJ entertainment in The Garden nightly!
742,dj-entertainment-in-the-garden-0827,DJ Entertainment in The Garden,,,,800,The Garden is proudly sponsored by Treasure Island Resort & Casino.,,Catch DJ entertainment in The Garden nightly!,,4,Catch DJ entertainment in The Garden nightly!
743,dj-entertainment-in-the-garden,DJ Entertainment in The Garden,,,,800,The Garden is proudly sponsored by Treasure Island Resort & Casino.,,Catch DJ entertainment in The Garden nightly!,,1,Catch DJ entertainment in The Garden nightly!
744,line-dance-minnesota,Line Dance Minnesota,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
745,military-appreciation-day-program,Military Appreciation Day Program,,,,900,Leinie Lodge Bandshell is proudly sponsored by Jacob Leinenkugel Brewing Co.,,This program honors military families.,,1,This program honors military families.
747,minnesota-tango-society,Minnesota Tango Society,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
748,miss-shannons-sock-hop,Miss Shannon's Sock Hop,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,6,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
749,old-iron-show,Old Iron Show,,,,1000,,,"Catch the ""pop pop"" and see antique tractors on display. ",,12,"Catch the ""pop pop"" and see antique tractors on display. "
750,pleasant-valley-cloggers,Pleasant Valley Cloggers,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
751,plymouth-rockers,Plymouth Rockers,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
753,polka-time-dancers,Minnesota Polka Dancers,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
754,qc-dance-studio,QC Dance Studio,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,6,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
755,rhythm-and-swing-0827,Rhythm & Swing,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
756,rhythm-and-swing-0904,Rhythm & Swing,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
757,rhythmically-speaking,Rhythmically Speaking,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
758,river-city-cloggers,River City Cloggers,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
759,royal-sil-o-ets-cloggers,Royal Sil-O-Ets Cloggers,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,6,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
761,square-dance-federation-of-minnesota,Square Dance Federation of Minnesota,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,4,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
762,west-coast-swing-dancers,West Coast Swing Dancers,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
763,wild-rose-cloggers,Wild Rose Cloggers,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
764,young-fiddlers-association-of-minnesota,Young Fiddlers Association of Minnesota,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.,,3,See demonstrations and performances from this community group on the Cosgrove Stage outside the Education Building.
766,zumba-fitness-,Zumba® Fitness ,,,,800,Cosgrove Stage is proudly sponsored by Allina Health | Aetna.,,,,7,
767,acoustic-guitar-showcase-with-elgin-foster,Acoustic Guitar Showcase with Elgin Foster,,,,800,,,"Enjoy the best in Minnesota wine and food paired with free, live music performed by Elgin Foster, an excellent guitarist known for his pensive instrumental music. ",,1,"Enjoy the best in Minnesota wine and food paired with free, live music performed by Elgin Foster, an excellent guitarist known for his pensive instrumental music. "
768,bottleneck-resonator-guitar-mike-salovich-with-washboard-mystic-mikkel-beckmen,Bottleneck Resonator Guitar Mike Salovich with Washboard Mystic Mikkel Beckmen,,,,800,,,Live music performance at Minnesota Wine Country.,,1,Live music performance at Minnesota Wine Country.
769,exploring-the-minnesota-nice-wine-industry,Exploring the 'Minnesota Nice' Wine Industry,,,,900,,,"Presented by Nikki Erpelding, Vine Lab Wine & Spirits Academy owner and instructor. What makes us so different? Join us to learn about wine production in the Bold North. Have you ever wondered why our wines taste different than other wine regions? We will have a fun discussion about all the reasons why our wines are special. We will taste a few Minnesota wines, too!",,1,"Presented by Nikki Erpelding, Vine Lab Wine & Spirits Academy owner and instructor. What makes us so different? Join us to learn about wine production in the Bold North. Have you ever wondered why our wines taste different than other wine regions? We will have a fun discussion about all the reasons why our wines are special. We will taste a few Minnesota wines, too!"
770,frontenac-gris-and-blanc-the-mysterious-mutations-that-are-making-great-new-wines,Frontenac Gris and Blanc: The Mysterious Mutations That Are Making Great New Wines,,,,900,,,,,1,
771,pam-tillis,Pam Tillis,,true,http://pamtillis.com/,800,Leinie Lodge Bandshell is proudly sponsored by Jacob Leinenkugel Brewing Co.,"Country singer-songwriter Pam Tillis has sold more than 7 million albums and racked up more than 30 singles on the Billboard charts. Her No. 1 singles include “Maybe It Was Memphis,” “Shake the Sugar Tree” and “In Between Dances.” She has won numerous awards, including CMA Female Vocalist of the Year in 1994. Tillis’ star continues to shine brightly in the third decade of her career.",,,4,"Country singer-songwriter Pam Tillis has sold more than 7 million albums and racked up more than 30 singles on the Billboard charts. Her No. 1 singles include “Maybe It Was Memphis,” “Shake the Sugar Tree” and “In Between Dances.” She has won numerous awards, including CMA Female Vocalist of the Year in 1994. Tillis’ star continues to shine brightly in the third decade of her career."
773,grape-into-glass-a-year-in-the-life-of-a-minnesota-wine-with-trivia,Grape Into Glass: A Year in the Life of a Minnesota Wine - with trivia!,,,,900,,,"Presented by Steve Zeller, co-owner of Parley Lake Winery. Is Minnesota home to great wines? You betcha! You may be surprised to learn that Minnesota is home to more than 600 vineyards and more than 70 wineries. Remember that fact, because along with learning what a year in the life of a Minnesota wine looks like, we’ll be doing some trivia for prizes during this session! ",,1,"Presented by Steve Zeller, co-owner of Parley Lake Winery. Is Minnesota home to great wines? You betcha! You may be surprised to learn that Minnesota is home to more than 600 vineyards and more than 70 wineries. Remember that fact, because along with learning what a year in the life of a Minnesota wine looks like, we’ll be doing some trivia for prizes during this session! "
774,guitarra-mike-salovich-with-world-percussionist-marc-anderson,Guitarra Mike Salovich with World Percussionist Marc Anderson,,,,800,,,"Mike Salovich performs eclectic up-tempo 12-string and 6-string electroacoustic guitar music. His guitar virtuosity typically mixes world rhythms, simple melodies and turbo fingerpicking. Think Leo Kottke rifting world music.",,1,"Mike Salovich performs eclectic up-tempo 12-string and 6-string electroacoustic guitar music. His guitar virtuosity typically mixes world rhythms, simple melodies and turbo fingerpicking. Think Leo Kottke rifting world music."
775,health-fair-11-at-the-fair,Health Fair 11 at the Fair,,,,900,,,"Please note: Face coverings are required in Health Fair 11. Health Fair 11 at the Fair is proud to offer a 20th year of free or low-cost health checks and health education/information. Since launching in 2001, more than 1.278 million screenings and health connections have been tabulated! This year, 15 organizations are joining forces in one building to offer services such as hearing assessments, blood typing, and memory-loss evaluations. Pick up a list of gluten-free fair foods. Free vision checks are available for children 6 months to 6 years old. The entire family can get their annual flu shots from friendly Cub pharmacists. (Remember to bring insurance cards as most insurance programs will pay for these vaccinations.) On select days, guests will find information on Minnesota’s medical cannabis program, learn how to live with sickle cell anemia, and how to cope with a pancreatic cancer diagnosis. New this year: Thousands of Minnesotans lost sleep during the pandemic. The Minnesota Sleep Society joins the Health Fair 11 family to offer information on sleep-loss issues and ways to get your bedtime back on track. Two organizations will offer hope for families affected by overdoses and addictions. During the pandemic, addiction and overdose rate rose. Both are expected to be lingering issues for years to come. Maxx-imum Overdose Awareness and Steve Rummler’s HOPE Network have firsthand experience dealing with these topics and will be on-hand Aug. 29-31 to share their knowledge.  ",,12,"Please note: Face coverings are required in Health Fair 11. Health Fair 11 at the Fair is proud to offer a 20th year of free or low-cost health checks and health education/information. Since launching in 2001, more than 1.278 million screenings and health connections have been tabulated! This year, 15 organizations are joining forces in one building to offer services such as hearing assessments, blood typing, and memory-loss evaluations. Pick up a list of gluten-free fair foods. Free vision checks are available for children 6 months to 6 years old. The entire family can get their annual flu shots from friendly Cub pharmacists. (Remember to bring insurance cards as most insurance programs will pay for these vaccinations.) On select days, guests will find information on Minnesota’s medical cannabis program, learn how to live with sickle cell anemia, and how to cope with a pancreatic cancer diagnosis. New this year: Thousands of Minnesotans lost sleep during the pandemic. The Minnesota Sleep Society joins the Health Fair 11 family to offer information on sleep-loss issues and ways to get your bedtime back on track. Two organizations will offer hope for families affected by overdoses and addictions. During the pandemic, addiction and overdose rate rose. Both are expected to be lingering issues for years to come. Maxx-imum Overdose Awareness and Steve Rummler’s HOPE Network have firsthand experience dealing with these topics and will be on-hand Aug. 29-31 to share their knowledge.  "
776,high-octane-rockabilly-band-kinda-fonda-wanda,"High-Octane Rockabilly Band ""Kinda Fonda Wanda""",,,,800,,,"High-octane rock & roll honky-tonk inspired by the queen of rockabilly, Wanda Jackson.",,2,"High-octane rock & roll honky-tonk inspired by the queen of rockabilly, Wanda Jackson."
777,latin-dance-night-with-salsa-del-soul,Latin Dance Night with Salsa del Soul,,,,800,,,"Salsa del Soul is a Twin Cities-based, nine-piece orchestra performing various styles of dance music from the Spanish-speaking regions of the Caribbean. Salsa del Soul was formed with the purpose to provide great dance music for Twin Cities Salsa fans. The musicians of Salsa del Soul represent some of the finest musicians in the Twin Cities Latin music scene.",,1,"Salsa del Soul is a Twin Cities-based, nine-piece orchestra performing various styles of dance music from the Spanish-speaking regions of the Caribbean. Salsa del Soul was formed with the purpose to provide great dance music for Twin Cities Salsa fans. The musicians of Salsa del Soul represent some of the finest musicians in the Twin Cities Latin music scene."
778,making-wine-without-grapes,Making Wine Without Grapes,,,,900,,,"Presented by Kyle Peterson, owner of Winehaven Winery. Have you ever encountered a man in a beekeeping suit? How about a man in a beekeeping suit talking about making honey wine, also known as mead? Learn about how this ancient beverage is experiencing a renaissance right here in Minnesota.",,1,"Presented by Kyle Peterson, owner of Winehaven Winery. Have you ever encountered a man in a beekeeping suit? How about a man in a beekeeping suit talking about making honey wine, also known as mead? Learn about how this ancient beverage is experiencing a renaissance right here in Minnesota."
779,minnesota-newspaper-museum,Minnesota Newspaper Museum,,,,900,,,"A newspaper living-history exhibit with demonstrations of the Linotype and Miehle printing press. See how type is set for the newspaper, ""The Maynard News."" The lead to set type is heated to 550 degrees and creates one ""line-of-type"" at a time. This Miehle Printing Press prints newspaper pages, one side of one sheet with each revolution. To print the other side of the page, the operator must turn the pages over and print on the back side of each sheet. Demonstrations begin at 10 a.m. and continue throughout the day. Operated by the Minnesota Newspaper Foundation. On the street level of the 4-H Building.",,12,"A newspaper living-history exhibit with demonstrations of the Linotype and Miehle printing press. See how type is set for the newspaper, ""The Maynard News."" The lead to set type is heated to 550 degrees and creates one ""line-of-type"" at a time. This Miehle Printing Press prints newspaper pages, one side of one sheet with each revolution. To print the other side of the page, the operator must turn the pages over and print on the back side of each sheet. Demonstrations begin at 10 a.m. and continue throughout the day. Operated by the Minnesota Newspaper Foundation. On the street level of the 4-H Building."
