id,exhibitor_id,account_code,lic_num,account_branch_id,license_branch_id,site_num,branch_num,name,slug,description,additional_information,alcoholic_beverages,license_text,products,keywords,directions,latitude,longitude,is_food,categories,promotions
3695.1,20144,3695,3695,3695-1,3695-1,1,1,JonnyPops,3695.1,,,,"JonnyPops organic watermelon ice pop, JonnyPops chocolate fudge with oat milk dairy-free pop, JonnyPops frozen dark chocolate & cream cream pops, JonnyPops frozen strawberries & cream cream pops, JonnyPops frozen raspberries blueberries & cream cream pops, JonnyPops frozen cherry chocolate & cream cream pops, JonnyPops Red White & Boom! cherry lemonade ice pop, JonnyPops Organic Summer Sunrise pop, JonnyPops Organic Rainbow Fruit Stacks pop, JonnyPops Organic Star Spangled Flag pop","JonnyPops organic watermelon ice pop, JonnyPops chocolate fudge with oat milk dairy-free pop, JonnyPops frozen dark chocolate & cream cream pops, JonnyPops frozen strawberries & cream cream pops, JonnyPops frozen raspberries blueberries & cream cream pops, JonnyPops frozen cherry chocolate & cream cream pops, JonnyPops Red White & Boom! cherry lemonade ice pop, JonnyPops Organic Summer Sunrise pop, JonnyPops Organic Rainbow Fruit Stacks pop, JonnyPops Organic Star Spangled Flag pop","johnny, jonny pop, johnnypop, jonny pops, johnnypops,","At West End Market, center section",44.98099645569620,-93.17694954038461,1,"[2, 34, 61]",[]
3697.1,20642,3697,3697,3697-1,3697-1,1,1,K102 FM Radio,3697.1,,,,"logo shorts, logo bandanas, logo pants, logo hats, logo T-shirts, logo sweatshirts, logo denim shirts, logo tank tops, logo golf shirts, logo jackets, logo rain ponchos, Fan Jam tickets, live daily broadcast","logo shorts, logo bandanas, logo pants, logo hats, logo T-shirts, logo sweatshirts, logo denim shirts, logo tank tops, logo golf shirts, logo jackets, logo rain ponchos, Fan Jam tickets, live daily broadcast","k 102, 102.1",West side of Nelson St. between Dan Patch & Carnes avenues,44.98005278481013,-93.17229124615385,0,"[9, 1]",[]
3698.1,20651,3698,3698,3698-1,3698-1,1,1,KFAN Radio,3698.1,,,,"live daily broadcast, logo T-shirts, logo hats, logo golf shirts, logo windshirts, logo sweatshirts, logo rain ponchos","live daily broadcast, logo T-shirts, logo hats, logo golf shirts, logo windshirts, logo sweatshirts, logo rain ponchos",,"West of Nelson St., just south of the Grandstand",44.98026987341772,-93.17301785384615,0,"[9, 1]",[]
3699.1,20160,3699,3699,3699-1,3699-1,1,1,Kora's Cookie Dough,3699.1,"New: White Chocolate Cranberry Cookie Dough on a Stick
Open 9 a.m. to 9 p.m.
Accepts credit cards
Vegetarian options (entire menu)","New: White Chocolate Cranberry Cookie Dough on a Stick
Open 9 a.m. to 9 p.m.
Accepts credit cards
Vegetarian options (entire menu)",,"deep-fried chocolate chip cookie dough, cookie dough on-a-stick dipped or with toppings (chocolate chip, monster cookie, Reese's, Triple C, Oreo Classic, White Chocolate Cranberry), bottled water","deep-fried chocolate chip cookie dough, cookie dough on-a-stick dipped or with toppings (chocolate chip, monster cookie, Reese's, Triple C, Oreo Classic, White Chocolate Cranberry), bottled water","koras, cookiedough, new, waterbottle, bottle, waterbottle, bottle",South side of Dan Patch Ave. between Cooper & Cosgrove streets,44.98111774100720,-93.16882138653845,1,"[2, 34, 61, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$3 off one cookie dough on-a-stick \n(Regularly $8 - $10)\n', 'category': 'Blue Ribbon Bargain Book'}]}"
3702.1,20654,3702,3702,3702-1,3702-1,1,1,KXXR 93X Radio,3702.1,,,,"logo coolers, logo cell phone sockets, logo rain ponchos, logo onesies, logo tank tops, logo work shirts, logo socks, logo yoga pants, logo koozies, logo bottle openers, logo lanyards, logo sunglasses, logo window decals, logo bandanas, logo cell phone wallets, logo shot glasses, logo coffee mugs, live 93X radio broadcasts daily from the fair, logo T-shirts, logo hats, logo sweatshirts","logo coolers, logo cell phone sockets, logo rain ponchos, logo onesies, logo tank tops, logo work shirts, logo socks, logo yoga pants, logo koozies, logo bottle openers, logo lanyards, logo sunglasses, logo window decals, logo bandanas, logo cell phone wallets, logo shot glasses, logo coffee mugs, live 93X radio broadcasts daily from the fair, logo T-shirts, logo hats, logo sweatshirts",,South side of West Dan Patch Ave. between Liggett & Chambers streets,44.98088569620254,-93.17464040576922,0,"[9, 1, 77]","{'Prize Drawings': [{'offer': 'Godsmack signed guitar with amp', 'category': 'Prize Drawings'}]}"
3708.1,20410,3708,3708,3708-1,3708-1,1,1,Casada Massager,3708.1,,,,Casada Quattormed brand massage adjustable mat,Casada Quattormed brand massage adjustable mat,,"In the Grandstand, upper level, northeast section",44.98145159250646,-93.17284133320805,0,"[1, 38]",[]
3710.1,20348,3710,3710,3710-1,3710-1,1,1,Metro Transit,3710.1,,,,recruiting and hiring for Metro Transit,recruiting and hiring for Metro Transit,metrotranist,"In the Grandstand, lower level, southwest corner",44.98112936708861,-93.17381835384616,0,"[4, 1, 38]",[]
3718.1,20705,3718,3718,3718-1,3718-1,1,1,Minnekabob,3718.1,"Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"Minnekabob, Pepsi, Diet Pepsi, Mountain Dew, 7UP, Dr Pepper, Gatorade, bottled water","Minnekabob, Pepsi, Diet Pepsi, Mountain Dew, 7UP, Dr Pepper, Gatorade, bottled water","soda, pop, cola, soda, pop, cola, diet soda, diet pop, soda, pop, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, Gator ade, waterbottle, bottle, soda, pop, cola, soda, pop, cola, diet soda, diet pop, soda, pop, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, Gator ade, waterbottle, bottle",South side of Dan Patch Ave. between Underwood & Cooper streets,44.98120194244604,-93.16983432692308,1,"[2, 34, 61, 63]",[]
3718.2,20411,3718,3718,3718-2,3718-2,2,2,Minnekabob,3718.2,"Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"Minnekabob, Pepsi, Diet Pepsi, Mountain Dew, 7UP, Dr Pepper, Gatorade, bottled water","Minnekabob, Pepsi, Diet Pepsi, Mountain Dew, 7UP, Dr Pepper, Gatorade, bottled water","soda, pop, cola, soda, pop, cola, diet soda, diet pop, soda, pop, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, Gator ade, waterbottle, bottle, soda, pop, cola, soda, pop, cola, diet soda, diet pop, soda, pop, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, Gator ade, waterbottle, bottle","In the Food Building, northwest section",44.98032303797469,-93.17000674230769,1,"[2, 61, 63]",[]
3724.1,19990,3724,3724,3724-1,3724-1,1,1,Minnesota United FC,3724.1,,,,"Information regarding Minnesota United FC, a professional soccer team, single game tickets, logo T-shirts, logo jackets, logo flags, logo tote bags, logo hats, logo bumper stickers, logo blankets, logo wallets, logo watches, logo pins, logo posters, season tickets, logo sweatshirts, logo shorts, logo sweaters, logo jerseys, logo team scarves, logo buttons, logo keychains, logo coffee mugs, logo window decals, logo cell phone wallets","Information regarding Minnesota United FC, a professional soccer team, single game tickets, logo T-shirts, logo jackets, logo flags, logo tote bags, logo hats, logo bumper stickers, logo blankets, logo wallets, logo watches, logo pins, logo posters, season tickets, logo sweatshirts, logo shorts, logo sweaters, logo jerseys, logo team scarves, logo buttons, logo keychains, logo coffee mugs, logo window decals, logo cell phone wallets",,"In FAN Central, north wall",44.98081481012658,-93.17091192307691,0,"[1, 8, 34, 38]",[]
3745.1,20095,3745,3745,3745-1,3745-1,1,1,Danielson's & Daughters Onion Rings,3745.1,"Open 9 a.m. to 9 p.m.
Cash only","Open 9 a.m. to 9 p.m.
Cash only",,deep-fried onion rings,deep-fried onion rings,,"Between Underwood & Cooper streets, outside south side of the Food Building",44.98000241115444,-93.16985875248601,1,"[2, 34, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$2.50 off one order of onion rings (Regularly \n$8)', 'category': 'Blue Ribbon Bargain Book'}]}"
3759.1,20477,3759,3759,3759-1,3759-1,1,1,Quesadilla Junction,3759.1,"Accepts credit cards
Open 7 a.m. to 10 p.m. (9 p.m. Labor Day)
Vegetarian option (cheese and salsa quesadilla)","Accepts credit cards
Open 7 a.m. to 10 p.m. (9 p.m. Labor Day)
Vegetarian option (cheese and salsa quesadilla)",,"breakfast quesadillas (egg, cheese, salsa, bacon, sausage), pulled pork quesadillas, nachos, Coca-Cola, bottled water, chicken quesadillas, cheese quesadillas, beef quesadillas, steak quesadillas, cheese & bacon quesadillas, chicken bacon ranch quesadillas, Diet Coke, Sprite","breakfast quesadillas (egg, cheese, salsa, bacon, sausage), pulled pork quesadillas, nachos, Coca-Cola, bottled water, chicken quesadillas, cheese quesadillas, beef quesadillas, steak quesadillas, cheese & bacon quesadillas, chicken bacon ranch quesadillas, Diet Coke, Sprite","breakfast, coke, cola, soda, pop, waterbottle, bottle, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, waterbottle, bottle, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop",West side of Cooper Street between Murphy and Lee avenues,44.98666174100720,-93.16936018461539,1,"[2, 34, 39, 63, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$1 off one quesadilla (Regularly $12) (Chicken, beef, bacon or pulled pork quesadilla) (Includes sausage & egg or bacon & egg breakfast quesadillas)', 'category': 'Blue Ribbon Bargain Book'}]}"
3759.2,20914,3759,3759,3759-1,3759-1,2,1,Ollie's Crab Fritters,3759.2,"Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"Caribbean-style crab fitters with southwest dipping sauce, Coca-Cola, Diet Coke, Sprite, bottled water","Caribbean-style crab fitters with southwest dipping sauce, Coca-Cola, Diet Coke, Sprite, bottled water","ollies, crabcakes, crabfritters, olie, , coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle",West side of Cooper Street between Murphy and Lee avenues,44.98666174100720,-93.16936018461539,1,"[2, 39, 63, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$3 off one order of crab fritters (Regularly $10)', 'category': 'Blue Ribbon Bargain Book'}]}"
3766.1,19963,3766,3766,3766-1,3766-1,1,1,Route 66 Roadhouse Chicken,3766.1,"Open 8 a.m. to 9 p.m. (8 p.m. Labor Day)
Accepts credit cards
Gluten-friendly options (potato skins; please confirm with vendor)","Open 8 a.m. to 9 p.m. (8 p.m. Labor Day)
Accepts credit cards
Gluten-friendly options (potato skins; please confirm with vendor)",,"chicken drummies, chicken fingers, chicken wings, Coca-Cola, Barq's Root Beer, potato wedges, Diet Coke, Sprite, gluten-friendly potato skins with choice of toppings, toppings (cheese sauce, bacon bits, jalapeños, chives, chicken, broccoli, sour cream, ranch, BBQ, buffalo), Basket Combo (chicken tenders, potato skins), Kids Meal (chicken tenders, potato wedges)","chicken drummies, chicken fingers, chicken wings, Coca-Cola, Barq's Root Beer, potato wedges, Diet Coke, Sprite, gluten-friendly potato skins with choice of toppings, toppings (cheese sauce, bacon bits, jalapeños, chives, chicken, broccoli, sour cream, ranch, BBQ, buffalo), Basket Combo (chicken tenders, potato skins), Kids Meal (chicken tenders, potato wedges)","coke, cola, soda, pop, soda, pop, rootbeer, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, soda, pop, rootbeer, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop","In the Food Building, northwest corner",44.98034518987342,-93.17000058461538,1,"[2, 34, 63]",[]
3769.1,20717,3769,3769,3769-1,3769-1,1,1,Scotch Eggs,3769.1,"Open 8 a.m. to 9 p.m.
Cash only","Open 8 a.m. to 9 p.m.
Cash only",,"mocha coffee, Scotch Eggs on-a-stick (hard boiled egg, wrapped in sausage, rolled in bread crumbs, deep-fried), coffee","mocha coffee, Scotch Eggs on-a-stick (hard boiled egg, wrapped in sausage, rolled in bread crumbs, deep-fried), coffee","scoth, scotchegg, scotch eg, breakfast",West side of Liggett St. between Carnes & Judson avenues,44.97951348201439,-93.17545014230770,1,"[2, 34, 61, 63]",[]
3781.1,20536,3781,3781,3781-1,3781-1,1,1,Microfiber Mops & Miracle Mats,3781.1,,,,"microfiber dusters, microfiber eyeglass cleaners, microfiber hand mitts, microfiber mop, microfiber organizer for storing mops and cloths, microfiber scrubby pad, steam Junior, steam mop, microfiber angel corner attachments, microfiber chenille pads, microfiber cloths","microfiber dusters, microfiber eyeglass cleaners, microfiber hand mitts, microfiber mop, microfiber organizer for storing mops and cloths, microfiber scrubby pad, steam Junior, steam mop, microfiber angel corner attachments, microfiber chenille pads, microfiber cloths",,"In the Grandstand, upper level, south wall",44.98111774100720,-93.17358744038462,0,"[1, 34, 38]",[]
3790.1,20573,3790,3790,3790-1,3790-1,1,1,The Hideaway Speakeasy,3790.1,,,"Arnold Palmer Spiked
Bent Brewstillery Cheers to Cherry Pie
Bent Brewstillery Hideaway Sunset
Busch Light
Cannon River Cotton Candy Bubble Trouble
Cannon River Flirty Fruity Bubbles
Cannon River Naughty Shirley
Cannon River Sparkling Edelweiss
Cannon River When Life Hands You Lemons-tini
Firestone Walker Mind Haze IPA
Fulton Blood Orange Hard Seltzer
Fulton Lonely Blonde
Grain Belt Premium
Jack Daniel's Country Cocktail Lynchburg Lemonade
Jack Daniel's Country Cocktail Southern Peach
Lift Bridge Mango Blonde
Michelob Golden Draft Light
Round Lake Brianna
Round Lake Cruisin' Red
Round Lake Frontenac Gris
Round Lake Marquette
Round Lake PB&J Hard Honey
Schell's Dark
Schell's Oktoberfest
Summit Extra Pale Ale
Summit Twins Pils
Surly Before I Die Lager
Surly Duck Duck Blue Duck (NEW)
Surly Sparkling Hop Water (Non-Alcoholic)
Urban Growler Bootlegger Berry & 'Barb (NEW)
WarPigs Foggy Geezer IPA
Wild State Wild Apple Cider","Firecracker Shrimp Stuffed Avocado, Diet Coke, Minnesota wine, panini sandwiches (prime rib, choice of cheese, jalapeños, capers, sauces, oils, vegetables), beer, Coca-Cola, breakfast ciabattas (prime rib or capicola ham, egg, melted cheddar cheese), Sidecar Sandwich (thick-cut Cognac-infused bacon, Cointreau & citrus marmalade, melted Havarti, smoked Gouda, aged cheddar, toasted sourdough), All Quacked Up! (fried farm-fresh duck egg, shaved smoked ham, aged cheddar cheese, tomato, spinach, toasted sourdough bread, paprika aioli), Boozy Berries & Barb Trifle (pound cake, wine-infused compote, mint whipped cream, blueberry coulis, lemon curd), Jalapeño Popper Panini (roasted jalapeños, bacon, cream cheese, apricot sweet chili, grilled sourdough)","Firecracker Shrimp Stuffed Avocado, Diet Coke, Minnesota wine, panini sandwiches (prime rib, choice of cheese, jalapeños, capers, sauces, oils, vegetables), beer, Coca-Cola, breakfast ciabattas (prime rib or capicola ham, egg, melted cheddar cheese), Sidecar Sandwich (thick-cut Cognac-infused bacon, Cointreau & citrus marmalade, melted Havarti, smoked Gouda, aged cheddar, toasted sourdough), All Quacked Up! (fried farm-fresh duck egg, shaved smoked ham, aged cheddar cheese, tomato, spinach, toasted sourdough bread, paprika aioli), Boozy Berries & Barb Trifle (pound cake, wine-infused compote, mint whipped cream, blueberry coulis, lemon curd), Jalapeño Popper Panini (roasted jalapeños, bacon, cream cheese, apricot sweet chili, grilled sourdough)","coke, cola, soda, pop, diet coca-cola, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, coke, cola, soda, pop","In the Veranda, Grandstand upper level, northwest section",44.98125955395683,-93.17400308461538,1,"[2, 34, 38, 40, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$3.50 off one jalapeño popper panini (Regularly $11)\nOR $3.50 off any breakfast sandwich (Regularly $11)\n', 'category': 'Blue Ribbon Bargain Book'}]}"
3792.1,20575,3792,3792,3792-1,3792-1,1,1,Tiny Tim Donuts,3792.1,,,,Tiny Tim cinnamon-sugar miniature donuts,Tiny Tim cinnamon-sugar miniature donuts,,North side of Carnes Ave. between Chambers & Clough streets,44.98004392405063,-93.17416934230769,1,"[2, 34]",[]
3799.1,20602,3799,3799,3799-1,3799-1,1,1,"WGVX Radio,  Love 105",3799.1,,,,"LOVE 105 logo T-shirts, hats, sweatshirts, sunglasses, live radio broadcasts from the fair, shorts, pants, socks, bandanas, rain ponchos, coffee mugs, totes","LOVE 105 logo T-shirts, hats, sweatshirts, sunglasses, live radio broadcasts from the fair, shorts, pants, socks, bandanas, rain ponchos, coffee mugs, totes",,West side of Underwood Street between Carnes & Judson avenues,44.97949132374101,-93.17081340000000,0,"[9, 1, 76]","{'Giveaways (Free)': [{'offer': 'Bags, chapsticks, sunglasses, water bottles, pens, compact mirrors, coozies, wine stoppers, ponchos', 'category': 'Giveaways (Free)'}]}"
3801.1,19956,3801,3801,3801-1,3801-1,1,1,Wild Rice Specialties,3801.1,"Open 9 a.m. to 9 p.m.
Accepts credit cards
Vegetarian options (french fries)","Open 9 a.m. to 9 p.m.
Accepts credit cards
Vegetarian options (french fries)",,"Wild Rice Burgers, fresh-cut french fries, bottled water, Coca-Cola, Sprite, Diet Coke, 6"" corn dogs","Wild Rice Burgers, fresh-cut french fries, bottled water, Coca-Cola, Sprite, Diet Coke, 6"" corn dogs","waterbottle, bottle, coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, diet coca-cola, waterbottle, bottle, coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, diet coca-cola","In the Food Building, northeast section",44.98031244854299,-93.16942155633217,1,"[2, 34, 61, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$3 off one wild rice cheeseburger (Regularly $10)', 'category': 'Blue Ribbon Bargain Book'}]}"
3883.1,20767,3883,3883,3883-1,3883-1,1,1,Allina Health | Aetna,3883.1,Proud sponsor of the Cosgrove Stage. At the fair Aug. 28-31 only.,Proud sponsor of the Cosgrove Stage. At the fair Aug. 28-31 only.,,"Promotion of Allina Health | Aetna services and giveaways, August 28-31 only","Promotion of Allina Health | Aetna services and giveaways, August 28-31 only",,East side of Cosgrove St. outside the Education Building,44.98197748201439,-93.16786694423077,0,"[3, 1, 10]",[]
3885.1,20617,3885,3885,3885-1,3885-1,1,1,Faribault Woolen Mill,3885.1,,,,"Faribault Woolen Mill throws, wool totes, Faribault Woolen Mill blankets, pillows","Faribault Woolen Mill throws, wool totes, Faribault Woolen Mill blankets, pillows",,"In the Grandstand, upper level, south wall",44.98126103081441,-93.17366851641611,0,"[1, 38]",[]
3957.1,20312,3957,3957,3957-1,3957-1,1,1,Haunted House,3957.1,,,,Haunted House  - Hours of Operation 9:00 AM - 11:00 PM,Haunted House  - Hours of Operation 9:00 AM - 11:00 PM,,Southeast corner of Judson Ave. & Underwood St.,44.97824518987342,-93.17006831923077,0,"[13, 34]",[]
3959.1,20091,3959,3959,3959-1,3959-1,1,1,Shamm-wow!,3959.1,,,,shami brand cloths for cleaning,shami brand cloths for cleaning,,"In the Merchandise Mart, south wall",44.98071446043166,-93.16880907115385,0,"[1, 38]",[]
3959.2,20092,3959,3959,3959-1,3959-1,2,1,JD's Salsa,3959.2,,,,"JD's Salsa, Bloody Mary mix","JD's Salsa, Bloody Mary mix",,"In the Grandstand, lower level, east wall",44.98143386534679,-93.17256628949303,0,"[1, 34, 38]",[]
3981.1,20622,3981,3981,3981-1,3981-1,1,1,Sweet Martha's Cookie Jar,3981.1,"Open 8 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 8 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"chocolate chip cookies, milk, bottled water, coffee","chocolate chip cookies, milk, bottled water, coffee","marthas, chocolatechip, bucket of cookies, cokies, cookeis, swet martha, cookie bucket, breakfast, waterbottle, bottle, waterbottle, bottle",West side of Underwood St. between Murphy & Lee avenues,44.98619641726619,-93.17075490192308,1,"[2, 34, 63]",[]
3983.1,20621,3983,3983,3983-1,3983-1,1,1,Sweet Martha's Cookie Jar,3983.1,"Open 8 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 8 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"coffee, chocolate chip cookies, bottled water, milk","coffee, chocolate chip cookies, bottled water, milk","marthas, chocolatechip, bucket of cookies, cokies, cookeis, swet martha, cookie bucket, breakfast, waterbottle, bottle, waterbottle, bottle",South side of Carnes Ave. between Nelson & Underwood streets,44.97975151898734,-93.17159542692308,1,"[2, 34, 63]",[]
3986.1,20623,3986,3986,3986-1,3986-1,1,1,Key Lime Pie Bar,3986.1,"Open 9 a.m. to 9 p.m.
Cash only","Open 9 a.m. to 9 p.m.
Cash only",,"sorbet (coconut, pomegranate, mango, ruby red berry), slice of key lime pie on-a-stick dipped in chocolate, non-dairy gluten-free frozen fruit bar, bottled water","sorbet (coconut, pomegranate, mango, ruby red berry), slice of key lime pie on-a-stick dipped in chocolate, non-dairy gluten-free frozen fruit bar, bottled water","waterbottle, bottle, waterbottle, bottle","West side of Cooper St., just north of the Agriculture Horticulture Building",44.97992562589928,-93.16954183653846,1,"[2, 34, 61]",[]
4009.1,20615,4009,4009,4009-1,4009-1,1,1,Central Boiler,4009.1,,,,"Central Boiler outdoor wood furnaces, Altoz brand zero turn lawn mowers","Central Boiler outdoor wood furnaces, Altoz brand zero turn lawn mowers",,East side of Underwood St. between Murphy & Lee avenues,44.98606924050633,-93.17019763076922,0,"[3, 1]",[]
4010.1,20634,4010,4010,4010-1,4010-1,1,1,Ricki and Sons,4010.1,,,,"Minnesota themed art decor, outdoor metal art, fire pit metal surrounds, custom metal home decor, lake signs, steel birdhouses","Minnesota themed art decor, outdoor metal art, fire pit metal surrounds, custom metal home decor, lake signs, steel birdhouses",,"In the Grandstand, upper level, east section",44.98138807194245,-93.17266994423076,0,"[1, 34, 38]",[]
4057.1,20656,4057,4057,4057-1,4057-1,1,1,Mr. E's Drink Time,4057.1,,,,"bottled water, Pepsi, Starry, Diet Pepsi, Cherry Pepsi, Diet Mountain Dew, Mountain Dew","bottled water, Pepsi, Starry, Diet Pepsi, Cherry Pepsi, Diet Mountain Dew, Mountain Dew","waterbottle, bottle, soda, pop, cola, sierra mist, lemon, lime, soda, pop, soda, pop, cola, diet soda, diet pop, soda, pop, soda, pop, soda, pop, waterbottle, bottle, soda, pop, cola, sierra mist, lemon, lime, soda, pop, soda, pop, cola, diet soda, diet pop, soda, pop, soda, pop, soda, pop","In the Food Building, south wall",44.98014739083116,-93.16978958142653,1,"[2, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$1 off one 16 oz. soda (Regularly $3) or $1 off one 32 oz. soda', 'category': 'Blue Ribbon Bargain Book'}]}"
4063.1,20663,4063,4063,4063-1,4063-1,1,1,Paul's Porch Pots,4063.1,,,,"decorative repurposed vintage maple syrup tin buckets for home décor, ornaments, wall decor","decorative repurposed vintage maple syrup tin buckets for home décor, ornaments, wall decor","pauls, porchpot,","At West End Market, southwest section",44.98103189873418,-93.17789474615385,0,"[1, 34, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$10 off one porch pot (Regularly $30)', 'category': 'Blue Ribbon Bargain Book'}]}"
4072.1,20668,4072,4072,4072-1,4072-1,1,1,Minnesota Wine Country,4072.1,,,"Cannon River Gunflint White
Cannon River Mango Sangria Wine Slushie
Falconer Rosé Slushie
Falconer Vineyards Snowy White
Forestedge Aronia
Forestedge Blueberry Pomegranate Wine Slushie
Forestedge Ladyslipper
Garvin Heights Frontenac Rosé
Garvin Heights Wild Berry Bluff Wine Slushie
Parley Lake Barn Quilt Red
Parley Lake Brianna Banana Breeze Wine Slushie
Parley Lake Frontenac Blanc
Round Lake Frontenac Gris
Round Lake Green Apple Wine Slushie
Saint Croix Vineyards Itasca
Saint Croix Vineyards Marquette Rosé
Saint Croix Vineyards Peaches and Gris Wine Slushie
Winehaven Marquette Reserve
Winehaven LaCrescent
Winehaven Raspberry Wine Slushie","Strawberries & Brownies dipped in wine infused chocolate on a stick, Chicken piccata bites, Minnesota-made wine by the glass, Minnesota-made wine slushies, Trio of sliders (Buffalo chicken, BBQ Pork, smoked beef brisket), wine-fried brie, Sriracha cheese balls, charcuterie on-a-stick","Strawberries & Brownies dipped in wine infused chocolate on a stick, Chicken piccata bites, Minnesota-made wine by the glass, Minnesota-made wine slushies, Trio of sliders (Buffalo chicken, BBQ Pork, smoked beef brisket), wine-fried brie, Sriracha cheese balls, charcuterie on-a-stick",,West side of Underwood St. between Carnes & Judson avenues,44.97937610071942,-93.17084418846154,1,"[2, 34, 40, 61]",[]
4097.1,20685,4097,4097,4097-1,4097-1,1,1,Granny's Apples,4097.1,,,,"strawberry lemonade, bottled water, caramel apple sundaes with toppings (caramel, hot fudge, nuts, ice cream), fresh-squeezed lemonade, apple crisp ice cream","strawberry lemonade, bottled water, caramel apple sundaes with toppings (caramel, hot fudge, nuts, ice cream), fresh-squeezed lemonade, apple crisp ice cream","grannys, caremal, caramel, sundays, sundae, new, lemon ade, lemon-aid, lemonaid, lemon-ade, straw berry, waterbottle, bottle, lemon ade, lemon-aid, lemonaid, lemon-ade, fresh-squeeze, fresh, squeeze, squeze, lemon ade, lemon-aid, lemonaid, lemon-ade, straw berry, waterbottle, bottle, lemon ade, lemon-aid, lemonaid, lemon-ade, fresh-squeeze, fresh, squeeze, squeze","In the Food Building, west wall",44.98033776978417,-93.17023149807692,1,[2],[]
4100.1,20686,4100,4100,4100-1,4100-1,1,1,CFA Cats,4100.1,,,,"Information regarding rescue and purebred cats, showcasing a variety of cats on display","Information regarding rescue and purebred cats, showcasing a variety of cats on display",,"In the Pet Pavilions, north section",44.98705615827338,-93.17100428846153,0,"[3, 1]",[]
4150.1,20695,4150,4150,4150-1,4150-1,1,1,Quench’d: Lemonade/Bottled Water,4150.1,"Open 8 a.m. to 11 p.m. (9 p.m. Labor Day)
Cash only
Vegan, gluten-friendly options (Lemonade Sorbet, Fresh Squeezed Lemonade; please confirm with vendor)","Open 8 a.m. to 11 p.m. (9 p.m. Labor Day)
Cash only
Vegan, gluten-friendly options (Lemonade Sorbet, Fresh Squeezed Lemonade; please confirm with vendor)",,"Coca-Cola, bottled water, Diet Coke, fresh-squeezed lemonade, Lemonade Sorbet (served in frozen half-shell lemon, vegan, gluten-free)","Coca-Cola, bottled water, Diet Coke, fresh-squeezed lemonade, Lemonade Sorbet (served in frozen half-shell lemon, vegan, gluten-free)","gluten free, gluten-free, new, coke, cola, soda, pop, waterbottle, bottle, coke, cola, soda, pop, diet coca-cola, lemon ade, lemon-aid, lemonaid, lemon-ade, fresh-squeeze, fresh, squeeze, squeze, coke, cola, soda, pop, waterbottle, bottle, coke, cola, soda, pop, diet coca-cola, lemon ade, lemon-aid, lemonaid, lemon-ade, fresh-squeeze, fresh, squeeze, squeze",South side of Dan Patch Ave. between Nelson & Underwood streets,44.98108373396089,-93.17125490623779,1,"[2, 63]",[]
4192.1,20692,4192,4192,4192-1,4192-1,1,1,Marie Caples,4192.1,,,,"original artwork painted by Marie Caples (agates, petrified wood, canvas, saws)","original artwork painted by Marie Caples (agates, petrified wood, canvas, saws)",,"At the International Bazaar, northeast section",44.97841886054317,-93.16929060239164,0,"[1, 34, 38]",[]
4274.1,20700,4274,4274,4274-1,4274-1,1,1,Sistaco Nails,4274.1,,,,Sistaco Nail mineral powder polish sets and nail dryer lights,Sistaco Nail mineral powder polish sets and nail dryer lights,,"In the Grandstand, lower level, northwest section",44.98144392405063,-93.17357204615385,0,"[1, 38]",[]
